week,location,average_price
03/08/2019,mjunction,
03/08/2019,Cochin,113.10(121.73)
03/08/2019,Coonoor,80.29(84.90)
03/08/2019,Coimbatore,92.09(94.07)
03/08/2019,Tea Serve,73.56(65.82)
27/07/2019,Kolkata,200.66(186.91)
27/07/2019,Guwahati,164.66(164.58)
27/07/2019,Siliguri,142.23(145.01)
27/07/2019,Jalpaiguri,NS(NS)
27/07/2019,mjunction,
27/07/2019,Cochin,115.12(120.95)
27/07/2019,Coonoor,80.40(83.06)
27/07/2019,Coimbatore,87.70(91.88)
27/07/2019,Tea Serve,71.00(65.65)
20/07/2019,Kolkata,200.78(188.95)
20/07/2019,Guwahati,162.09(164.19)
20/07/2019,Siliguri,143.69(146.36)
20/07/2019,Jalpaiguri,NS(NS)
20/07/2019,mjunction,
20/07/2019,Cochin,112.40(115.05)
20/07/2019,Coonoor,78.90(82.09)
20/07/2019,Coimbatore,89.94(94.65)
20/07/2019,Tea Serve,69.40(62.50)
13/07/2019,Kolkata,193.91(189.75)
13/07/2019,Guwahati,158.33(163.99)
13/07/2019,Siliguri,143.46(144.89)
13/07/2019,Jalpaiguri,NS(NS)
13/07/2019,mjunction,
13/07/2019,Cochin,113.46(115.78)
13/07/2019,Coonoor,79.10(81.80)
13/07/2019,Coimbatore,90.69(93.54)
13/07/2019,Tea Serve,69.48(64.41)
06/07/2019,Kolkata,203.14(197.96)
06/07/2019,Guwahati,158.98(161.81)
06/07/2019,Siliguri,144.58(146.71)
06/07/2019,Jalpaiguri,NS(NS)
06/07/2019,mjunction,
06/07/2019,Cochin,116.48(115.33)
06/07/2019,Coonoor,84.97(78.77)
06/07/2019,Coimbatore,97.99(90.11)
06/07/2019,Tea Serve,73.59(66.20)
29/06/2019,Kolkata,204.32(196.80)
29/06/2019,Guwahati,156.96(165.32)
29/06/2019,Siliguri,144.36(150.39)
29/06/2019,Jalpaiguri,NS(NS)
29/06/2019,mjunction,
29/06/2019,Cochin,117.25(115.65)
29/06/2019,Coonoor,87.32(78.32)
29/06/2019,Coimbatore,97.06(92.10)
29/06/2019,Tea Serve,79.63(62.86)
22/06/2019,Kolkata,204.49(188.19)
22/06/2019,Guwahati,163.02(168.70)
22/06/2019,Siliguri,150.56(149.15)
22/06/2019,Jalpaiguri,NS(NS)
22/06/2019,mjunction,
22/06/2019,Cochin,120.55(117.16)
22/06/2019,Coonoor,92.25(77.82)
22/06/2019,Coimbatore,99.11(89.68)
22/06/2019,Tea Serve,81.34(63.72)
15/06/2019,Kolkata,187.49(182.49)
15/06/2019,Guwahati,155.00(161.37)
15/06/2019,Siliguri,149.43(143.53)
15/06/2019,Jalpaiguri,NS(NS)
15/06/2019,mjunction,
15/06/2019,Cochin,123.12(119.29)
15/06/2019,Coonoor,93.00(78.68)
15/06/2019,Coimbatore,102.44(90.69)
15/06/2019,Tea Serve,83.07(65.34)
08/06/2019,Kolkata,180.12(174.75)
08/06/2019,Guwahati,147.98(153.80)
08/06/2019,Siliguri,147.83(145.45)
08/06/2019,Jalpaiguri,NS(NS)
08/06/2019,mjunction,
08/06/2019,Cochin,126.83(119.77)
08/06/2019,Coonoor,93.43(78.58)
08/06/2019,Coimbatore,105.51(92.22)
08/06/2019,Tea Serve,84.63(67.13)
01/06/2019,Kolkata,178.76(169.82)
01/06/2019,Guwahati,139.17(151.75)
01/06/2019,Siliguri,149.70(151.43)
01/06/2019,Jalpaiguri,NS(NS)
01/06/2019,mjunction,
01/06/2019,Cochin,128.23(115.90)
01/06/2019,Coonoor,93.91(78.80)
01/06/2019,Coimbatore,109.84(92.57)
01/06/2019,Tea Serve,86.60(68.00)
25/05/2019,Kolkata,179.27(171.01)
25/05/2019,Guwahati,135.23(143.04)
25/05/2019,Siliguri,147.25(149.14)
25/05/2019,Jalpaiguri,NS(NS)
25/05/2019,mjunction,
25/05/2019,Cochin,127.76(116.17)
25/05/2019,Coonoor,95.32(79.00)
25/05/2019,Coimbatore,108.91(93.76)
25/05/2019,Tea Serve,87.72(66.49)
18/05/2019,Kolkata,180.26(180.60)
18/05/2019,Guwahati,135.12(146.64)
18/05/2019,Siliguri,148.81(142.90)
18/05/2019,Jalpaiguri,NS(NS)
18/05/2019,mjunction,
18/05/2019,Cochin,127.60(118.83)
18/05/2019,Coonoor,97.50(80.05)
18/05/2019,Coimbatore,111.08(90.74)
18/05/2019,Tea Serve,90.96(66.68)
11/05/2019,Kolkata,194.09(187.78)
11/05/2019,Guwahati,135.48(146.66)
11/05/2019,Siliguri,149.81(134.20)
11/05/2019,Jalpaiguri,NS(NS)
11/05/2019,mjunction,
11/05/2019,Cochin,127.82(121.45)
11/05/2019,Coonoor,99.19(83.51)
11/05/2019,Coimbatore,109.24(94.76)
11/05/2019,Tea Serve,89.81(70.66)
04/05/2019,Kolkata,202.32(186.67)
04/05/2019,Guwahati,143.43(155.39)
04/05/2019,Siliguri,147.10(134.89)
04/05/2019,Jalpaiguri,NS(NS)
04/05/2019,mjunction,
04/05/2019,Cochin,129.73(124.50)
04/05/2019,Coonoor,99.19(87.38)
04/05/2019,Coimbatore,110.41(100.85)
04/05/2019,Tea Serve,90.30(71.96)
27/04/2019,Kolkata,188.95(167.10)
27/04/2019,Guwahati,152.29(161.55)
27/04/2019,Siliguri,148.19(144.21)
27/04/2019,Jalpaiguri,NS(NS)
27/04/2019,mjunction,
27/04/2019,Cochin,129.13(122.91)
27/04/2019,Coonoor,100.77(91.97)
27/04/2019,Coimbatore,108.18(103.58)
27/04/2019,Tea Serve,90.31(69.64)
20/04/2019,Kolkata,175.25(164.51)
20/04/2019,Guwahati,167.26(154.44)
20/04/2019,Siliguri,154.94(152.46)
20/04/2019,Jalpaiguri,NS(NS)
20/04/2019,mjunction,
20/04/2019,Cochin,NS(125.92)
20/04/2019,Coonoor,99.97(95.55)
20/04/2019,Coimbatore,111.36(105.55)
20/04/2019,Tea Serve,88.79(69.02)
13/04/2019,Kolkata,160.80(123.79)
13/04/2019,Guwahati,171.04(155.00)
13/04/2019,Siliguri,159.46(159.42)
13/04/2019,Jalpaiguri,NS(NS)
13/04/2019,mjunction,
13/04/2019,Cochin,128.38(124.02)
13/04/2019,Coonoor,100.46(95.39)
13/04/2019,Coimbatore,109.66(106.05)
13/04/2019,Tea Serve,90.70(68.12)
06/04/2019,Kolkata,126.10(143.14)
06/04/2019,Guwahati,176.47(125.12)
06/04/2019,Siliguri,152.77(165.00)
06/04/2019,Jalpaiguri,NS(NS)
06/04/2019,mjunction,
06/04/2019,Cochin,127.54(124.51)
06/04/2019,Coonoor,101.02(95.38)
06/04/2019,Coimbatore,108.17(106.78)
06/04/2019,Tea Serve,91.85(67.93)
30/03/2019,Kolkata,NS(NS)
30/03/2019,Guwahati,147.57(98.31)
30/03/2019,Siliguri,127.52(93.98)
30/03/2019,Jalpaiguri,NS(NS)
30/03/2019,mjunction,
30/03/2019,Cochin,125.72(NS)
30/03/2019,Coonoor,100.90(96.58)
30/03/2019,Coimbatore,109.75(107.53)
30/03/2019,Tea Serve,91.44(70.35)
23/03/2019,Kolkata,116.78(111.02)
23/03/2019,Guwahati,113.16(NS)
23/03/2019,Siliguri,NS(NS)
23/03/2019,Jalpaiguri,NS(NS)
23/03/2019,mjunction,
23/03/2019,Cochin,128.18(127.62)
23/03/2019,Coonoor,101.65(95.49)
23/03/2019,Coimbatore,107.92(106.20)
23/03/2019,Tea Serve,92.51(65.23)
16/03/2019,Kolkata,107.51(NS)
16/03/2019,Guwahati,NS(NS)
16/03/2019,Siliguri,NS(NS)
16/03/2019,Jalpaiguri,NS(NS)
16/03/2019,mjunction,
16/03/2019,Cochin,127.64(126.43)
16/03/2019,Coonoor,102.75(94.07)
16/03/2019,Coimbatore,108.17(107.53)
16/03/2019,Tea Serve,93.44(69.99)
09/03/2019,Kolkata,115.79(NS)
09/03/2019,Guwahati,NS(99.46)
09/03/2019,Siliguri,107.78 (92.69)
09/03/2019,Jalpaiguri,NS(NS)
09/03/2019,mjunction,
09/03/2019,Cochin,127.19(123.99)
09/03/2019,Coonoor,101.65(95.14)
09/03/2019,Coimbatore,107.00(103.71)
09/03/2019,Tea Serve,92.33(71.05)
02/03/2019,Kolkata,113.26(116.89)
02/03/2019,Guwahati,121.65(99.35)
02/03/2019,Siliguri,105.05(NS)
02/03/2019,Jalpaiguri,NS (NS)
02/03/2019,mjunction,
02/03/2019,Cochin,126.29(122.60)
02/03/2019,Coonoor,100.40(94.38)
02/03/2019,Coimbatore,104.19(104.44)
02/03/2019,Tea Serve,89.32(74.35)
23/02/2019,Kolkata,114.70(116.79)
23/02/2019,Guwahati,NS(99.89)
23/02/2019,Siliguri,108.42(96.48)
23/02/2019,Jalpaiguri,NS(NS)
23/02/2019,mjunction,
23/02/2019,Cochin,126.74(122.94)
23/02/2019,Coonoor,98.80(95.88)
23/02/2019,Coimbatore,104.79(106.35)
23/02/2019,Tea Serve,87.07(73.31)
16/02/2019,Kolkata,119.85(120.71)
16/02/2019,Guwahati,124.68(103.30)
16/02/2019,Siliguri,111.39(102.46)
16/02/2019,Jalpaiguri,NS(NS)
16/02/2019,mjunction,
16/02/2019,Cochin,129.72(123.12)
16/02/2019,Coonoor,98.62(97.21)
16/02/2019,Coimbatore,103.63(105.34)
16/02/2019,Tea Serve,90.39(72.66)
09/02/2019,Kolkata,126.21(123.87)
09/02/2019,Guwahati,120.57(104.76)
09/02/2019,Siliguri,115.83(103.47)
09/02/2019,Jalpaiguri,NS(NS)
09/02/2019,mjunction,
09/02/2019,Cochin,129.00(126.08)
09/02/2019,Coonoor,99.52(95.43)
09/02/2019,Coimbatore,104.47(101.36)
09/02/2019,Tea Serve,88.44(73.91)
02/02/2019,Kolkata,129.62(131.21)
02/02/2019,Guwahati,122.45(108.43)
02/02/2019,Siliguri,119.45(110.24)
02/02/2019,Jalpaiguri,NS(NS)
02/02/2019,mjunction,
02/02/2019,Cochin,130.93(124.91)
02/02/2019,Coonoor,99.99(93.40)
02/02/2019,Coimbatore,108.22(100.72)
02/02/2019,Tea Serve,87.54(71.89)
26/01/2019,Kolkata,142.83(130.46)
26/01/2019,Guwahati,124.12(112.10)
26/01/2019,Siliguri,127.08(112.50)
26/01/2019,Jalpaiguri,NS(NS)
26/01/2019,mjunction,
26/01/2019,Cochin,129.98(124.30)
26/01/2019,Coonoor,101.25(90.40)
26/01/2019,Coimbatore,108.18(96.66)
26/01/2019,Tea Serve,89.31(69.54)
19/01/2019,Kolkata,148.72(135.68)
19/01/2019,Guwahati,123.48(120.65)
19/01/2019,Siliguri,131.35(123.34)
19/01/2019,Jalpaiguri,NS(NS)
19/01/2019,mjunction,
19/01/2019,Cochin,128.14(123.01)
19/01/2019,Coonoor,100.62(87.74)
19/01/2019,Coimbatore,107.08(98.18)
19/01/2019,Tea Serve,89.11(69.97)
12/01/2019,Kolkata,153.46(141.71)
12/01/2019,Guwahati,127.74(126.54)
12/01/2019,Siliguri,135.46(125.07)
12/01/2019,Jalpaiguri,NS(NS)
12/01/2019,mjunction,
12/01/2019,Cochin,127.40(120.39)
12/01/2019,Coonoor,100.15(88.51)
12/01/2019,Coimbatore,106.78(95.62)
12/01/2019,Tea Serve,89.51(67.84)
05/01/2019,Kolkata,154.72(149.26)
05/01/2019,Guwahati,130.96(132.73)
05/01/2019,Siliguri,133.80(129.69)
05/01/2019,Jalpaiguri,NS(NS)
05/01/2019,mjunction,
05/01/2019,Cochin,126.74(114.04)
05/01/2019,Coonoor,98.23(88.77)
05/01/2019,Coimbatore,106.10(92.51)
05/01/2019,Tea Serve,89.64(67.26)
