week,location,average_price
10/08/2013,Kolkata,169.95 (168.84)
10/08/2013,Guwahati,139.87 (143.27)
10/08/2013,Siliguri,118.31 (126.34)
10/08/2013,Jalpaiguri,90.24 (110.28)
10/08/2013,mjunction,
10/08/2013,Cochin,124.90 (97.88)
10/08/2013,Coonoor,84.79 (84.17)
10/08/2013,Coimbatore,94.18 (86.06)
10/08/2013,Tea Serve,86.24 (85.59)
03/08/2013,Kolkata,169.10(167.87)
03/08/2013,Guwahati,141.14(143.63)
03/08/2013,Siliguri,121.57(127.63)
03/08/2013,Jalpaiguri,92.41(107.42)
03/08/2013,mjunction,
03/08/2013,Cochin,120.05(99.01)
03/08/2013,Coonoor,85.54(81.17)
03/08/2013,Coimbatore,92.27(84.76)
03/08/2013,Tea Serve,87.94(83.85)
27/07/2013,Kolkata,170.76(168.74)
27/07/2013,Guwahati,142.3(142.41)
27/07/2013,Siliguri,123.98(128.59)
27/07/2013,Jalpaiguri,94.78(113.15)
27/07/2013,mjunction,
27/07/2013,Cochin,118.7(97.18)
27/07/2013,Coonoor,84.21(78.58)
27/07/2013,Coimbatore,91.74(82.59)
27/07/2013,Tea Serve,91.87(80.22)
20/07/2013,Kolkata,175.67(169.66)
20/07/2013,Guwahati,145.21(144.24)
20/07/2013,Siliguri,124.85(129.30)
20/07/2013,Jalpaiguri,93.70(110.40)
20/07/2013,mjunction,
20/07/2013,Cochin,115.93(95.37)
20/07/2013,Coonoor,85.61(77.23)
20/07/2013,Coimbatore,91.72(80.64)
20/07/2013,Tea Serve,91.78(80.06)
13/07/2013,Kolkata,182.91(169.99)
13/07/2013,Guwahati,147.16(143.47)
13/07/2013,Siliguri,126.89(127.43)
13/07/2013,Jalpaiguri,101.53(110.96)
13/07/2013,mjunction,
13/07/2013,Cochin,111.74(95.17)
13/07/2013,Coonoor,88.23(76.43)
13/07/2013,Coimbatore,92.27(79.41)
13/07/2013,Tea Serve,92.50(80.25)
06/07/2013,Kolkata,184.02(171.12)
06/07/2013,Guwahati,149.14(148.91)
06/07/2013,Siliguri,128.07(129.80)
06/07/2013,Jalpaiguri,103.42(111.09)
06/07/2013,mjunction,
06/07/2013,Cochin,110.71(92.31)
06/07/2013,Coonoor,91.23(77.75)
06/07/2013,Coimbatore,95.70(80.27)
06/07/2013,Tea Serve,94.23(80.81)
29/06/2013,Kolkata,184.35(167.45)
29/06/2013,Guwahati,147.47(151.72)
29/06/2013,Siliguri,133.02(134.74)
29/06/2013,Jalpaiguri,100.64(118.94)
29/06/2013,mjunction,
29/06/2013,Cochin,111.00(90.85)
29/06/2013,Coonoor,92.04(79.41)
29/06/2013,Coimbatore,95.95(81.07)
29/06/2013,Tea Serve,92.75(79.21)
22/06/2013,Kolkata,176.05(173.06)
22/06/2013,Guwahati,143.30(154.52)
22/06/2013,Siliguri,137.12(141.96)
22/06/2013,Jalpaiguri,109.64(125.93)
22/06/2013,mjunction,
22/06/2013,Cochin,111.25(92.99)
22/06/2013,Coonoor,91.76(82.66)
22/06/2013,Coimbatore,95.79(83.80)
22/06/2013,Tea Serve,93.31(78.36)
15/06/2013,Kolkata,165.11(174.01)
15/06/2013,Guwahati,141.76(158.55)
15/06/2013,Siliguri,139.44(149.13)
15/06/2013,Jalpaiguri,112.13(131.74)
15/06/2013,mjunction,
15/06/2013,Cochin,110.29(97.05)
15/06/2013,Coonoor,90.65(88.44)
15/06/2013,Coimbatore,95.64(85.50)
15/06/2013,Tea Serve,90.33(78.88)
08/06/2013,Kolkata,160.27(180.20)
08/06/2013,Guwahati,139.23(161.92)
08/06/2013,Siliguri,138.89(153.32)
08/06/2013,Jalpaiguri,113.50(134.28)
08/06/2013,mjunction,
08/06/2013,Cochin,112.64(98.88)
08/06/2013,Coonoor,92.10(92.21)
08/06/2013,Coimbatore,95.78(88.38)
08/06/2013,Tea Serve,88.45(81.76)
01/06/2013,Kolkata,164.28(180.40)
01/06/2013,Guwahati,135.71(159.31)
01/06/2013,Siliguri,137.82(156.72)
01/06/2013,Jalpaiguri,113.96(134.18)
01/06/2013,mjunction,
01/06/2013,Cochin,114.70(99.85)
01/06/2013,Coonoor,92.22(93.27)
01/06/2013,Coimbatore,96.92(90.24)
01/06/2013,Tea Serve,89.67(81.24)
25/05/2013,Kolkata,173.77(177.46)
25/05/2013,Guwahati,142.09(160.38)
25/05/2013,Siliguri,134.02(156.51)
25/05/2013,Jalpaiguri,122.20(142.42)
25/05/2013,mjunction,
25/05/2013,Cochin,111.62(101.01)
25/05/2013,Coonoor,92.46(92.08)
25/05/2013,Coimbatore,95.35(90.37)
25/05/2013,Tea Serve,87.42(78.20)
18/05/2013,Kolkata,174.82(170.32)
18/05/2013,Guwahati,148.92(158.07)
18/05/2013,Siliguri,128.01(150.25)
18/05/2013,Jalpaiguri,N.S.(143.07)
18/05/2013,mjunction,
18/05/2013,Cochin,109.11(101.92)
18/05/2013,Coonoor,91.50(86.95)
18/05/2013,Coimbatore,93.37(88.53)
18/05/2013,Tea Serve,84.08(75.71)
11/05/2013,Kolkata,174.70(167.61)
11/05/2013,Guwahati,145.85(155.05)
11/05/2013,Siliguri,129.77(145.52)
11/05/2013,Jalpaiguri,N.S.(137.45)
11/05/2013,mjunction,
11/05/2013,Cochin,110.13(98.80)
11/05/2013,Coonoor,93.53(81.94)
11/05/2013,Coimbatore,93.07(83.66)
11/05/2013,Tea Serve,82.59(72.08)
04/05/2013,Kolkata,174.16(169.35)
04/05/2013,Guwahati,151.87(158.11)
04/05/2013,Siliguri,130.19(138.39)
04/05/2013,Jalpaiguri,N.S.(N.S.)
04/05/2013,mjunction,
04/05/2013,Cochin,118.08(101.25)
04/05/2013,Coonoor,97.45(79.66)
04/05/2013,Coimbatore,98.80(80.08)
04/05/2013,Tea Serve,83.61(69.43)
27/04/2013,Kolkata,172.79(157.48)
27/04/2013,Guwahati,157.15(155.62)
27/04/2013,Siliguri,132.53(141.57)
27/04/2013,Jalpaiguri,138.68(N.S.)
27/04/2013,mjunction,
27/04/2013,Cochin,124.91(105.23)
27/04/2013,Coonoor,100.72(78.62)
27/04/2013,Coimbatore,103.12(79.14)
27/04/2013,Tea Serve,87.24(69.14)
20/04/2013,Kolkata,166.00(120.00)
20/04/2013,Guwahati,164.65(142.01)
20/04/2013,Siliguri,138.81(139.73)
20/04/2013,Jalpaiguri,N.S.(N.S.)
20/04/2013,mjunction,
20/04/2013,Cochin,126.48(103.46)
20/04/2013,Coonoor,102.82(77.56)
20/04/2013,Coimbatore,105.47(79.52)
20/04/2013,Tea Serve,89.94(68.51)
13/04/2013,Kolkata,139.82(120.43)
13/04/2013,Guwahati,158.23(153.93)
13/04/2013,Siliguri,144.44(146.26)
13/04/2013,Jalpaiguri,N.S.(N.S.)
13/04/2013,mjunction,
13/04/2013,Cochin,130.11(99.16)
13/04/2013,Coonoor,105.09(76.10)
13/04/2013,Coimbatore,110.26(79.51)
13/04/2013,Tea Serve,91.84(65.97)
06/04/2013,Kolkata,133.05(97.99)
06/04/2013,Guwahati,129.75(133.30)
06/04/2013,Siliguri,143.98(122.72)
06/04/2013,Jalpaiguri,N.S.(N.S.)
06/04/2013,mjunction,
06/04/2013,Cochin,132.36(N.S.)
06/04/2013,Coonoor,109.56(74.42)
06/04/2013,Coimbatore,112.81(78.68)
06/04/2013,Tea Serve,96.11(66.26)
30/03/2013,Kolkata,N.S.(85.19)
30/03/2013,Guwahati,N.S.(88.63)
30/03/2013,Siliguri,N.S.(112.65)
30/03/2013,Jalpaiguri,N.S.(N.S.)
30/03/2013,mjunction,
30/03/2013,Cochin,N.S.(99.70)
30/03/2013,Coonoor,109.66(74.75)
30/03/2013,Coimbatore,117.33(76.57)
30/03/2013,Tea Serve,96.79(65.96)
23/03/2013,Kolkata,135.30(N.S.)
23/03/2013,Guwahati,127.53(N.S.)
23/03/2013,Siliguri,134.72(74.01)
23/03/2013,Jalpaiguri,N.S.(N.S.)
23/03/2013,mjunction,
23/03/2013,Cochin,135.75(94.92)
23/03/2013,Coonoor,110.69(73.85)
23/03/2013,Coimbatore,115.84(74.95)
23/03/2013,Tea Serve,99.61(64.27)
02/03/2013,Kolkata,N.S.(N.S.)
02/03/2013,Guwahati,N.S.(N.S.)
02/03/2013,Siliguri,N.S.(79.96)
02/03/2013,Jalpaiguri,N.S.(N.S.)
02/03/2013,mjunction,
02/03/2013,Cochin,125.45(91.17)
02/03/2013,Coonoor,107.99(72.13)
02/03/2013,Coimbatore,111.30(72.89)
02/03/2013,Tea Serve,94.41(64.77)
09/03/2013,Kolkata,137.56(88.29)
09/03/2013,Guwahati,122.34(80.10)
09/03/2013,Siliguri,124.68(N.S.)
09/03/2013,Jalpaiguri,N.S.(N.S.)
09/03/2013,mjunction,
09/03/2013,Cochin,118.05(89.38)
09/03/2013,Coonoor,104.11(72.96)
09/03/2013,Coimbatore,107.09(71.77)
09/03/2013,Tea Serve,91.28(62.85)
02/03/2013,Kolkata,144.81(92.45)
02/03/2013,Guwahati,N.S.(N.S.)
02/03/2013,Siliguri,N.S.(82.46)
02/03/2013,Jalpaiguri,N.S.(N.S.)
02/03/2013,mjunction,
02/03/2013,Cochin,111.40(87.93)
02/03/2013,Coonoor,99.95(72.24)
02/03/2013,Coimbatore,102.16(71.00)
02/03/2013,Tea Serve,84.98(64.34)
23/02/2013,Kolkata,133.53(99.01)
23/02/2013,Guwahati,121.85(75.29)
23/02/2013,Siliguri,121.78(82.20)
23/02/2013,Jalpaiguri,N.S.(N.S.)
23/02/2013,mjunction,
23/02/2013,Cochin,109.31(85.67)
23/02/2013,Coonoor,97.90(71.15)
23/02/2013,Coimbatore,99.27(70.65)
23/02/2013,Tea Serve,87.03(63.58)
16/02/2013,Kolkata,129.57(102.86)
16/02/2013,Guwahati,120.73(86.57)
16/02/2013,Siliguri,116.31(85.05)
16/02/2013,Jalpaiguri,N.S.(N.S.)
16/02/2013,mjunction,
16/02/2013,Cochin,107.19(86.10)
16/02/2013,Coonoor,98.39(72.26)
16/02/2013,Coimbatore,97.89(69.77)
16/02/2013,Tea Serve,91.77(64.24)
09/02/2013,Kolkata,131.12(106.63)
09/02/2013,Guwahati,119.08(86.73)
09/02/2013,Siliguri,113.36(89.16)
09/02/2013,Jalpaiguri,N.S.(N.S.)
09/02/2013,mjunction,
09/02/2013,Cochin,105.92(84.38)
09/02/2013,Coonoor,98.66(72.52)
09/02/2013,Coimbatore,97.58(70.60)
09/02/2013,Tea Serve,91.99(64.46)
02/02/2013,Kolkata,132.82(107.62)
02/02/2013,Guwahati,116.72(86.89)
02/02/2013,Siliguri,114.94(96.13)
02/02/2013,Jalpaiguri,N.S.(N.S.)
02/02/2013,mjunction,
02/02/2013,Cochin,104.49(83.10)
02/02/2013,Coonoor,98.16(72.03)
02/02/2013,Coimbatore,97.64(69.76)
02/02/2013,Tea Serve,93.47(64.24)
26/01/2013,Kolkata,141.87(110.64)
26/01/2013,Guwahati,116.67(86.03)
26/01/2013,Siliguri,112.69(N.S.)
26/01/2013,Jalpaiguri,N.S.(N.S.)
26/01/2013,mjunction,
26/01/2013,Cochin,103.18(83.90)
26/01/2013,Coonoor,98.18(71.48)
26/01/2013,Coimbatore,96.89(70.17)
26/01/2013,Tea Serve,94.34(67.50)
19/01/2013,Kolkata,140.57(111.72)
19/01/2013,Guwahati,121.80(87.79)
19/01/2013,Siliguri,115.51(N.S.)
19/01/2013,Jalpaiguri,98.42(N.S.)
19/01/2013,mjunction,
19/01/2013,Cochin,105.27(83.32)
19/01/2013,Coonoor,97.53(70.66)
19/01/2013,Coimbatore,96.16(70.83)
19/01/2013,Tea Serve,97.48(68.22)
12/01/2013,Kolkata,145.37(118.18)
12/01/2013,Guwahati,122.25(89.74)
12/01/2013,Siliguri,118.56(96.85)
12/01/2013,Jalpaiguri,97.30(N.S.)
12/01/2013,mjunction,
12/01/2013,Cochin,105.68(83.59)
12/01/2013,Coonoor,99.34(68.30)
12/01/2013,Coimbatore,98.27(68.70)
12/01/2013,Tea Serve,98.99(64.48)
05/01/2013,Kolkata,147.62(120.32)
05/01/2013,Guwahati,130.36(93.42)
05/01/2013,Siliguri,121.08(98.35)
05/01/2013,Jalpaiguri,99.40(N.S.)
05/01/2013,mjunction,
05/01/2013,Cochin,105.55(82.63)
05/01/2013,Coonoor,99.76(65.71)
05/01/2013,Coimbatore,98.85(68.34)
05/01/2013,Tea Serve,101.73(62.63)
