week,location,average_price
01/08/2020,Coonoor,146.38(80.29)
01/08/2020,Coimbatore,142.92(92.00)
01/08/2020,Tea Serve,129.19(73.56)
25/07/2020,Kolkata,297.63(200.66)
25/07/2020,Guwahati,NS(164.66)
25/07/2020,Siliguri,241.01(142.23)
25/07/2020,Jalpaiguri,NS(NS)
25/07/2020,mjunction,244.98
25/07/2020,Cochin,138.40(115.12)
25/07/2020,Coonoor,141.19(80.40)
25/07/2020,Coimbatore,141.08(87.70)
25/07/2020,Tea Serve,122.95(71.00)
18/07/2020,Kolkata,301.04(200.78)
18/07/2020,Guwahati,283.53(162.09)
18/07/2020,Siliguri,236.66(143.69)
18/07/2020,Jalpaiguri,NS(NS)
18/07/2020,mjunction,296.47
18/07/2020,Cochin,134.47(112.40)
18/07/2020,Coonoor,137.11(78.90)
18/07/2020,Coimbatore,135.28(89.94)
18/07/2020,Tea Serve,111.41(69.40)
11/07/2020,Kolkata,298.71(193.91)
11/07/2020,Guwahati,NS(158.33)
11/07/2020,Siliguri,231.40(143.46)
11/07/2020,Jalpaiguri,NS(NS)
11/07/2020,mjunction,249.28
11/07/2020,Cochin,130.22(113.46)
11/07/2020,Coonoor,128.26(79.10)
11/07/2020,Coimbatore,127.99(90.69)
11/07/2020,Tea Serve,105.30(69.48)
04/07/2020,Kolkata,298.54(203.14)
04/07/2020,Guwahati,273.53(158.98)
04/07/2020,Siliguri,228.76(144.58)
04/07/2020,Jalpaiguri,NS(NS)
04/07/2020,mjunction,0.00
04/07/2020,Cochin,122.26(116.48)
04/07/2020,Coonoor,116.60(84.97)
04/07/2020,Coimbatore,115.79(97.99)
04/07/2020,Tea Serve,97.17(73.59)
27/06/2020,Kolkata,272.59(204.32)
27/06/2020,Guwahati,265.12(156.96)
27/06/2020,Siliguri,226.24(144.36)
27/06/2020,Jalpaiguri,NS(NS)
27/06/2020,mjunction,247.19
27/06/2020,Cochin,117.03(117.25)
27/06/2020,Coonoor,113.55(87.32)
27/06/2020,Coimbatore,112.44(97.06)
27/06/2020,Tea Serve,88.65(79.63)
20/06/2020,Kolkata,275.63(204.49)
20/06/2020,Guwahati,253.01(163.02)
20/06/2020,Siliguri,219.99(150.56)
20/06/2020,Jalpaiguri,NS(NS)
20/06/2020,mjunction,255.77
20/06/2020,Cochin,112.90(120.55)
20/06/2020,Coonoor,110.68(92.25)
20/06/2020,Coimbatore,108.24(99.11)
20/06/2020,Tea Serve,87.90(81.34)
13/06/2020,Kolkata,250.54(187.49)
13/06/2020,Guwahati,231.18(155.00)
13/06/2020,Siliguri,207.24(149.43)
13/06/2020,Jalpaiguri,NS(NS)
13/06/2020,mjunction,252.47
13/06/2020,Cochin,111.30(123.12)
13/06/2020,Coonoor,107.01(93.00)
13/06/2020,Coimbatore,102.97(102.44)
13/06/2020,Tea Serve,80.08(83.07)
06/06/2020,Kolkata,235.11(180.12)
06/06/2020,Guwahati,216.35(147.98)
06/06/2020,Siliguri,202.48(147.83)
06/06/2020,Jalpaiguri,NS(NS)
06/06/2020,mjunction,240.74
06/06/2020,Cochin,109.20(126.83)
06/06/2020,Coonoor,98.94(93.43)
06/06/2020,Coimbatore,104.14(105.51)
06/06/2020,Tea Serve,78.37(84.63)
30/05/2020,Kolkata,NS(178.76)
30/05/2020,Guwahati,198.29(139.17)
30/05/2020,Siliguri,180.23(149.70)
30/05/2020,Jalpaiguri,NS(NS)
30/05/2020,mjunction,
30/05/2020,Cochin,110.04(128.23)
30/05/2020,Coonoor,95.92(93.91)
30/05/2020,Coimbatore,103.84(109.84)
30/05/2020,Tea Serve,75.30(86.60)
23/05/2020,Kolkata,NS(179.26)
23/05/2020,Guwahati,199.08(135.23)
23/05/2020,Siliguri,195.66(147.25)
23/05/2020,Jalpaiguri,NS(NS)
23/05/2020,mjunction,
23/05/2020,Cochin,"114,82(127.76)"
23/05/2020,Coonoor,93.93(95.32)
23/05/2020,Coimbatore,104.53(108.91)
23/05/2020,Tea Serve,74.57(87.72)
16/05/2020,Kolkata,135.40(180.26)
16/05/2020,Guwahati,222.01(135.12)
16/05/2020,Siliguri,188.64(148.81)
16/05/2020,Jalpaiguri,NS(NS)
16/05/2020,mjunction,
16/05/2020,Cochin,116.41(127.60)
16/05/2020,Coonoor,94.21(97.50)
16/05/2020,Coimbatore,105.11(111.08)
16/05/2020,Tea Serve,74.60(90.96)
09/05/2020,Kolkata,NS(194.09)
09/05/2020,Guwahati,150.50(135.48)
09/05/2020,Siliguri,209.05(149.81)
09/05/2020,Jalpaiguri,NS(NS)
09/05/2020,mjunction,
09/05/2020,Cochin,122.03(127.82)
09/05/2020,Coonoor,94.84(99.19)
09/05/2020,Coimbatore,NS(109.24)
09/05/2020,Tea Serve,77.05(89.81)
02/05/2020,Kolkata,NS(202.32)
02/05/2020,Guwahati,217.56(143.43)
02/05/2020,Siliguri,206.25(148.19)
02/05/2020,Jalpaiguri,NS(NS)
02/05/2020,mjunction,
02/05/2020,Cochin,125.94(129.73)
02/05/2020,Coonoor,97.55(99.19)
02/05/2020,Coimbatore,NS(110.41)
02/05/2020,Tea Serve,77.27(90.30)
25/04/2020,Kolkata,NS(188.95)
25/04/2020,Guwahati,111.34(152.29)
25/04/2020,Siliguri,129.50(148.19)
25/04/2020,Jalpaiguri,NS(NS)
25/04/2020,mjunction,
25/04/2020,Cochin,122.94(129.13)
25/04/2020,Coonoor,92.09(100.77)
25/04/2020,Coimbatore,105.94(108.18)
25/04/2020,Tea Serve,79.29(90.31)
18/04/2020,Kolkata,NS(175.25)
18/04/2020,Guwahati,NS(167.26)
18/04/2020,Siliguri,NS(154.94)
18/04/2020,Jalpaiguri,NS(NS)
18/04/2020,mjunction,
18/04/2020,Cochin,130.27(NS)
18/04/2020,Coonoor,NS(99.97)
18/04/2020,Coimbatore,NS(111.36)
18/04/2020,Tea Serve,NS(88.79)
11/04/2020,Kolkata,NS(161.15)
11/04/2020,Guwahati,NS(171.04)
11/04/2020,Siliguri,NS(159.46)
11/04/2020,Jalpaiguri,NS(NS)
11/04/2020,mjunction,
11/04/2020,Cochin,121.58(128.38)
11/04/2020,Coonoor,NS(100.46)
11/04/2020,Coimbatore,NS(109.66)
11/04/2020,Tea Serve,NS(90.70)
04/04/2020,Kolkata,NS(126.10)
04/04/2020,Guwahati,NS(176.47)
04/04/2020,Siliguri,NS(152.77)
04/04/2020,Jalpaiguri,NS(NS)
04/04/2020,mjunction,
04/04/2020,Cochin,NS(127.54)
04/04/2020,Coonoor,NS(101.02)
04/04/2020,Coimbatore,NS(108.17)
04/04/2020,Tea Serve,NS(91.85)
21/03/2020,Kolkata,104.29(116.78)
21/03/2020,Guwahati,82.62(113.16)
21/03/2020,Siliguri,NS(NS)
21/03/2020,Jalpaiguri,NS (NS)
21/03/2020,mjunction,
21/03/2020,Cochin,114.00(128.18)
21/03/2020,Coonoor,82.32(101.65)
21/03/2020,Coimbatore,90.06(107.92)
21/03/2020,Tea Serve,58.29(92.51)
14/03/2020,Kolkata,90.82(107.51)
14/03/2020,Guwahati,NS(NS)
14/03/2020,Siliguri,NS(NS)
14/03/2020,Jalpaiguri,NS(NS)
14/03/2020,mjunction,
14/03/2020,Cochin,113.86(127.64)
14/03/2020,Coonoor,80.37(102.75)
14/03/2020,Coimbatore,95.57(108.17)
14/03/2020,Tea Serve,59.99(93.44)
07/03/2020,Kolkata,101.49(115.79)
07/03/2020,Guwahati,86.14(NS)
07/03/2020,Siliguri,91.28(107.78)
07/03/2020,Jalpaiguri,NS(NS)
07/03/2020,mjunction,
07/03/2020,Cochin,116.51(127.19)
07/03/2020,Coonoor,79.65(101.65)
07/03/2020,Coimbatore,91.62(107.00)
07/03/2020,Tea Serve,63.03(92.33)
29/02/2020,Kolkata,103.45(113.26)
29/02/2020,Guwahati,89.03(121.65)
29/02/2020,Siliguri,NS(105.05)
29/02/2020,Jalpaiguri,NS(NS)
29/02/2020,mjunction,
29/02/2020,Cochin,115.54(126.29)
29/02/2020,Coonoor,80.73(100.40)
29/02/2020,Coimbatore,92.45(104.19)
29/02/2020,Tea Serve,61.16(89.32)
22/02/2020,Kolkata,109.64(114.70)
22/02/2020,Guwahati,86.02(NS)
22/02/2020,Siliguri,96.62(108.42)
22/02/2020,Jalpaiguri,NS(NS)
22/02/2020,mjunction,
22/02/2020,Cochin,115.86(126.74)
22/02/2020,Coonoor,79.97(98.80)
22/02/2020,Coimbatore,93.35(104.79)
22/02/2020,Tea Serve,67.18(87.07)
15/02/2020,Kolkata,111.38(119.85)
15/02/2020,Guwahati,92.23(124.68)
15/02/2020,Siliguri,97.72(111.39)
15/02/2020,Jalpaiguri,NS(NS)
15/02/2020,mjunction,
15/02/2020,Cochin,116.70(129.72)
15/02/2020,Coonoor,82.20(98.62)
15/02/2020,Coimbatore,92.75(103.63)
15/02/2020,Tea Serve,66.60(90.39)
08/02/2020,Kolkata,118.72(126.21)
08/02/2020,Guwahati,99.91(120.57)
08/02/2020,Siliguri,100.12(115.83)
08/02/2020,Jalpaiguri,NS(NS)
08/02/2020,mjunction,
08/02/2020,Cochin,117.27(129.00)
08/02/2020,Coonoor,81.24(99.52)
08/02/2020,Coimbatore,91.69(104.47)
08/02/2020,Tea Serve,66.14(88.44)
01/02/2020,Kolkata,128.94(129.62)
01/02/2020,Guwahati,106.67(122.45)
01/02/2020,Siliguri,105.55(119.45)
01/02/2020,Jalpaiguri,NS(NS)
01/02/2020,mjunction,
01/02/2020,Cochin,119.05(130.93)
01/02/2020,Coonoor,82.20(99.99)
01/02/2020,Coimbatore,92.68(108.22)
01/02/2020,Tea Serve,66.47(87.54)
25/01/2020,Kolkata,130.25(142.83)
25/01/2020,Guwahati,112.20(124.12)
25/01/2020,Siliguri,114.95(127.08)
25/01/2020,Jalpaiguri,NS(NS)
25/01/2020,mjunction,
25/01/2020,Cochin,117.68(129.98)
25/01/2020,Coonoor,82.85(101.25)
25/01/2020,Coimbatore,95.41(108.18)
25/01/2020,Tea Serve,66.25(89.31)
18/01/2020,Kolkata,134.41(148.72)
18/01/2020,Guwahati,118.91(123.48)
18/01/2020,Siliguri,120.51(131.35)
18/01/2020,Jalpaiguri,NS(NS)
18/01/2020,mjunction,
18/01/2020,Cochin,118.11(128.14)
18/01/2020,Coonoor,83.86(100.62)
18/01/2020,Coimbatore,94.78(107.08)
18/01/2020,Tea Serve,64.64(89.11)
11/01/2020,Kolkata,143.46(153.46)
11/01/2020,Guwahati,128.25(127.74)
11/01/2020,Siliguri,125.32(135.46)
11/01/2020,Jalpaiguri,NS(NS)
11/01/2020,mjunction,
11/01/2020,Cochin,117.34(127.40)
11/01/2020,Coonoor,84.47(100.15)
11/01/2020,Coimbatore,94.22(106.78)
11/01/2020,Tea Serve,74.98(89.51)
04/01/2020,Kolkata,152.40(154.72)
04/01/2020,Guwahati,132.38(130.96)
04/01/2020,Siliguri,133.67(136.74)
04/01/2020,Jalpaiguri,NS(NS)
04/01/2020,mjunction,
04/01/2020,Cochin,NS(126.74)
04/01/2020,Coonoor,84.25(98.23)
04/01/2020,Coimbatore,95.65(106.10)
04/01/2020,Tea Serve,NS(89.64)
