week,location,average_price
06/09/2008,mjunction,
06/09/2008,Cochin,87.68(52.82)
06/09/2008,Coonoor,72.11(41.05)
06/09/2008,Coimbatore,75.62(43.01)
06/09/2008,Tea Serve,68.57(38.85)
30/08/2008,Kolkata,108.77(80.99)
30/08/2008,Guwahati,95.99(66.90)
30/08/2008,Siliguri,88.54(60.63)
30/08/2008,Jalpaiguri,N.S.(N.S.)
30/08/2008,mjunction,
30/08/2008,Cochin,83.78(N.S.)
30/08/2008,Coonoor,70.56(40.73)
30/08/2008,Coimbatore,72.13(43.57)
30/08/2008,Tea Serve,67.90(38.11)
23/08/2008,Kolkata,111.18(81.63)
23/08/2008,Guwahati,96.22(67.46)
23/08/2008,Siliguri,89.13(61.67)
23/08/2008,Jalpaiguri,N.S.(N.S.)
23/08/2008,mjunction,
23/08/2008,Cochin,83.49(54.47)
23/08/2008,Coonoor,70.95(40.16)
23/08/2008,Coimbatore,73.42(43.58)
23/08/2008,Tea Serve,68.96(39.99)
16/08/2008,Kolkata,111.94(82.70)
16/08/2008,Guwahati,95.60(68.49)
16/08/2008,Siliguri,88.31(62.76)
16/08/2008,Jalpaiguri,N.S.(N.S.)
16/08/2008,mjunction,
16/08/2008,Cochin,82.30(54.01)
16/08/2008,Coonoor,71.69(39.51)
16/08/2008,Coimbatore,74.86(43.11)
16/08/2008,Tea Serve,70.51(39.59)
09/08/2008,Kolkata,109.39(81.41)
09/08/2008,Guwahati,93.26(67.94)
09/08/2008,Siliguri,87.57(64.28)
09/08/2008,Jalpaiguri,N.S.(N.S.)
09/08/2008,mjunction,
09/08/2008,Cochin,77.37(54.27)
09/08/2008,Coonoor,69.87(39.14)
09/08/2008,Coimbatore,70.84(43.26)
09/08/2008,Tea Serve,68.83(38.46)
02/08/2008,Kolkata,109.56(83.42)
02/08/2008,Guwahati,92.43(68.66)
02/08/2008,Siliguri,87.63(64.51)
02/08/2008,Jalpaiguri,N.S.(N.S.)
02/08/2008,mjunction,
02/08/2008,Cochin,74.07(53.75)
02/08/2008,Coonoor,67.35(40.34)
02/08/2008,Coimbatore,69.07(42.84)
02/08/2008,Tea Serve,65.90(38.93)
26/07/2008,Kolkata,109.92(84.19)
26/07/2008,Guwahati,91.90(72.20)
26/07/2008,Siliguri,86.69(66.19)
26/07/2008,Jalpaiguri,N.S.(N.S.)
26/07/2008,mjunction,
26/07/2008,Cochin,69.20(58.45)
26/07/2008,Coonoor,64.11(40.09)
26/07/2008,Coimbatore,65.73(43.04)
26/07/2008,Tea Serve,64.08(38.34)
19/07/2008,Kolkata,116.96(86.37)
19/07/2008,Guwahati,91.72(69.88)
19/07/2008,Siliguri,84.84(66.65)
19/07/2008,Jalpaiguri,N.S.(N.S.)
19/07/2008,mjunction,
19/07/2008,Cochin,68.34(54.15)
19/07/2008,Coonoor,62.48(41.01)
19/07/2008,Coimbatore,63.32(45.29)
19/07/2008,Tea Serve,62.16(39.24)
12/07/2008,Kolkata,116.47(92.88)
12/07/2008,Guwahati,92.94(72.20)
12/07/2008,Siliguri,84.06(66.63)
12/07/2008,Jalpaiguri,N.S.(N.S.)
12/07/2008,mjunction,
12/07/2008,Cochin,67.69(53.71)
12/07/2008,Coonoor,61.93(40.47)
12/07/2008,Coimbatore,62.89(43.57)
12/07/2008,Tea Serve,61.95(39.44)
05/07/2008,Kolkata,119.28(96.71)
05/07/2008,Guwahati,93.29(75.10)
05/07/2008,Siliguri,85.92(67.73)
05/07/2008,Jalpaiguri,N.S.(N.S.)
05/07/2008,mjunction,
05/07/2008,Cochin,67.94(52.86)
05/07/2008,Coonoor,61.77(40.62)
05/07/2008,Coimbatore,64.07(44.43)
05/07/2008,Tea Serve,63.01(38.65)
05/07/2008,Kolkata,119.28(96.71)
05/07/2008,Guwahati,93.29(75.10)
05/07/2008,Siliguri,85.92(67.73)
05/07/2008,Jalpaiguri,N.S.(N.S.)
05/07/2008,mjunction,
05/07/2008,Cochin,67.94(52.86)
05/07/2008,Coonoor,61.77(40.62)
05/07/2008,Coimbatore,64.07(44.43)
05/07/2008,Tea Serve,63.01(38.65)
28/06/2008,Kolkata,118.11(97.11)
28/06/2008,Guwahati,94.97(78.96)
28/06/2008,Siliguri,89.44(69.40)
28/06/2008,Jalpaiguri,N.S.(N.S.)
28/06/2008,mjunction,
28/06/2008,Cochin,69.11(52.15)
28/06/2008,Coonoor,62.91(41.99)
28/06/2008,Coimbatore,63.76(45.38)
28/06/2008,Tea Serve,61.77(40.62)
21/06/2008,Kolkata,108.56(93.88)
21/06/2008,Guwahati,95.88(81.31)
21/06/2008,Siliguri,91.30(71.59)
21/06/2008,Jalpaiguri,N.S.(N.S.)
21/06/2008,mjunction,
21/06/2008,Cochin,66.19(52.07)
21/06/2008,Coonoor,62.25(44.32)
21/06/2008,Coimbatore,62.77(45.96)
21/06/2008,Tea Serve,61.68(42.17)
14/06/2008,Kolkata,101.75(88.42)
14/06/2008,Guwahati,94.00(80.47)
14/06/2008,Siliguri,94.07(73.38)
14/06/2008,Jalpaiguri,N.S.(N.S.)
14/06/2008,mjunction,
14/06/2008,Cochin,63.89(53.68)
14/06/2008,Coonoor,60.89(46.13)
14/06/2008,Coimbatore,60.73(47.37)
14/06/2008,Tea Serve,60.28(42.99)
07/06/2008,Kolkata,95.77(83.09)
07/06/2008,Guwahati,89.18(75.64)
07/06/2008,Siliguri,92.96(73.32)
07/06/2008,Jalpaiguri,N.S.(N.S.)
07/06/2008,mjunction,
07/06/2008,Cochin,61.15(53.84)
07/06/2008,Coonoor,60.36(46.74)
07/06/2008,Coimbatore,59.54(48.42)
07/06/2008,Tea Serve,58.57(44.04)
31/05/2008,Kolkata,96.77(80.72)
31/05/2008,Guwahati,87.23(73.15)
31/05/2008,Siliguri,90.84(73.93)
31/05/2008,Jalpaiguri,N.S.(N.S.)
31/05/2008,mjunction,
31/05/2008,Cochin,59.99(54.26)
31/05/2008,Coonoor,58.00(47.41)
31/05/2008,Coimbatore,57.88(48.58)
31/05/2008,Tea Serve,56.32(43.37)
24/05/2008,Kolkata,98.43(79.91)
24/05/2008,Guwahati,87.20(69.86)
24/05/2008,Siliguri,88.79(72.55)
24/05/2008,Jalpaiguri,N.S.(N.S.)
24/05/2008,mjunction,
24/05/2008,Cochin,59.58(56.55)
24/05/2008,Coonoor,57.09(47.67)
24/05/2008,Coimbatore,57.62(49.92)
24/05/2008,Tea Serve,55.51(44.12)
17/05/2008,Kolkata,98.58(80.50)
17/05/2008,Guwahati,87.31(69.74)
17/05/2008,Siliguri,88.36(70.60)
17/05/2008,Jalpaiguri,N.S.(N.S.)
17/05/2008,mjunction,
17/05/2008,Cochin,59.53(57.50)
17/05/2008,Coonoor,55.35(47.73)
17/05/2008,Coimbatore,54.76(50.34)
17/05/2008,Tea Serve,53.52(44.12)
10/05/2008,Kolkata,99.25(81.64)
10/05/2008,Guwahati,87.46(70.01)
10/05/2008,Siliguri,86.07(68.70)
10/05/2008,Jalpaiguri,N.S.(N.S.)
10/05/2008,mjunction,
10/05/2008,Cochin,59.54(58.47)
10/05/2008,Coonoor,55.14(47.91)
10/05/2008,Coimbatore,55.27(51.23)
10/05/2008,Tea Serve,52.54(43.47)
03/05/2008,Kolkata,101.15(86.41)
03/05/2008,Guwahati,87.53(71.77)
03/05/2008,Siliguri,86.36(69.74)
03/05/2008,Jalpaiguri,N.S.(N.S.)
03/05/2008,mjunction,
03/05/2008,Cochin,60.71(59.57)
03/05/2008,Coonoor,56.27(47.49)
03/05/2008,Coimbatore,55.69(51.69)
03/05/2008,Tea Serve,53.50(44.97)
26/04/2008,Kolkata,103.18(89.19)
26/04/2008,Guwahati,90.29(75.33)
26/04/2008,Siliguri,89.43(71.93)
26/04/2008,Jalpaiguri,N.S.(N.S.)
26/04/2008,mjunction,
26/04/2008,Cochin,60.88(60.30)
26/04/2008,Coonoor,56.40(47.81)
26/04/2008,Coimbatore,56.00(50.32)
26/04/2008,Tea Serve,54.83(45.42)
19/04/2008,Kolkata,98.18(80.00)
19/04/2008,Guwahati,N.S.(81.26)
19/04/2008,Siliguri,91.14(75.17)
19/04/2008,Jalpaiguri,N.S.(N.S.)
19/04/2008,mjunction,
19/04/2008,Cochin,60.45(60.64)
19/04/2008,Coonoor,54.42(47.12)
19/04/2008,Coimbatore,55.46(52.30)
19/04/2008,Tea Serve,53.48(44.60)
12/04/2008,Kolkata,87.13(90.97)
12/04/2008,Guwahati,83.97(84.77)
12/04/2008,Siliguri,90.96(78.91)
12/04/2008,Jalpaiguri,N.S.(N.S.)
12/04/2008,mjunction,
12/04/2008,Cochin,60.24(61.91)
12/04/2008,Coonoor,54.47(47.71)
12/04/2008,Coimbatore,55.08(50.96)
12/04/2008,Tea Serve,53.55(45.86)
05/04/2008,Kolkata,78.54(70.38)
05/04/2008,Guwahati,65.63(61.75)
05/04/2008,Siliguri,93.21(82.64)
05/04/2008,Jalpaiguri,N.S.(N.S.)
05/04/2008,mjunction,
05/04/2008,Cochin,60.39(N.S.)
05/04/2008,Coonoor,54.90(47.69)
05/04/2008,Coimbatore,54.73(48.69)
05/04/2008,Tea Serve,52.22(45.63)
29/03/2008,Kolkata,64.08(53.87)
29/03/2008,Guwahati,N.S.(55.67)
29/03/2008,Siliguri,60.97(53.73)
29/03/2008,Jalpaiguri,N.S.(N.S.)
29/03/2008,mjunction,
29/03/2008,Cochin,60.4(62.66)
29/03/2008,Coonoor,55.5(48.01)
29/03/2008,Coimbatore,55.08(50)
29/03/2008,Tea Serve,53.1(45.25)
22/03/2008,Kolkata,N.S.(N.S.)
22/03/2008,Guwahati,58.78(N.S.)
22/03/2008,Siliguri,N.S.(N.S.)
22/03/2008,Jalpaiguri,N.S.(N.S.)
22/03/2008,mjunction,
22/03/2008,Cochin,N.S.(62.11)
22/03/2008,Coonoor,55.52(49.83)
22/03/2008,Coimbatore,55.51(50.53)
22/03/2008,Tea Serve,54.26(45.02)
15/03/2008,Kolkata,N.S.(N.S.)
15/03/2008,Guwahati,N.S.(54.38)
15/03/2008,Siliguri,N.S.(N.S.)
15/03/2008,Jalpaiguri,N.S.(N.S.)
15/03/2008,mjunction,
15/03/2008,Cochin,61.8(60.96)
15/03/2008,Coonoor,56.05(48.9)
15/03/2008,Coimbatore,56.73(56.46)
15/03/2008,Tea Serve,53.34(45.9)
08/03/2008,Kolkata,66.15(56.36)
08/03/2008,Guwahati,N.S.(N.S.)
08/03/2008,Siliguri,60.76(50.41)
08/03/2008,Jalpaiguri,N.S.(N.S.)
08/03/2008,mjunction,
08/03/2008,Cochin,60.68(N.S.)
08/03/2008,Coonoor,56.07(50.5)
08/03/2008,Coimbatore,55.96(N.S.)
08/03/2008,Tea Serve,52.42(45.79)
01/03/2008,Kolkata,N.S.(N.S.)
01/03/2008,Guwahati,55.48(N.S.)
01/03/2008,Siliguri,57.02(N.S.)
01/03/2008,Jalpaiguri,N.S.(N.S.)
01/03/2008,mjunction,
01/03/2008,Cochin,59.83(61.44)
01/03/2008,Coonoor,54.02(50.33)
01/03/2008,Coimbatore,54.88(54.88)
01/03/2008,Tea Serve,51(46.43)
23/02/2008,Kolkata,66.64(60.02)
23/02/2008,Guwahati,59.28(57.2)
23/02/2008,Siliguri,58.15(52.33)
23/02/2008,Jalpaiguri,N.S.(N.S.)
23/02/2008,mjunction,
23/02/2008,Cochin,59.95(60.4)
23/02/2008,Coonoor,52.82(N.S.)
23/02/2008,Coimbatore,53.68(53.68)
23/02/2008,Tea Serve,50(45.79)
16/09/2008,Kolkata,68.38(60.67)
16/09/2008,Guwahati,62.35(N.S.)
16/09/2008,Siliguri,61.27(52.74)
16/09/2008,Jalpaiguri,N.S.(N.S.)
16/09/2008,mjunction,
16/09/2008,Cochin,59.89(60.53)
16/09/2008,Coonoor,51.84(50.17)
16/09/2008,Coimbatore,51.66(51.66)
16/09/2008,Tea Serve,49.76(45.5)
09/02/2008,Kolkata,70.72(63.51)
09/02/2008,Guwahati,63.3(61.1)
09/02/2008,Siliguri,59.63(53.12)
09/02/2008,Jalpaiguri,N.S.(N.S.)
09/02/2008,mjunction,
09/02/2008,Cochin,59.26(59.07)
09/02/2008,Coonoor,52.31(49.87)
09/02/2008,Coimbatore,51.05(51.05)
09/02/2008,Tea Serve,50.02(45.69)
02/02/2008,Kolkata,71.11(68.11)
02/02/2008,Guwahati,64.97(60.83)
02/02/2008,Siliguri,62.09(54.59)
02/02/2008,Jalpaiguri,N.S.(N.S.)
02/02/2008,mjunction,
02/02/2008,Cochin,58.95(59.91)
02/02/2008,Coonoor,53.22(49.93)
02/02/2008,Coimbatore,50.88(50.88)
02/02/2008,Tea Serve,50.28(46.64)
26/01/2008,Kolkata,74.09(67.79)
26/01/2008,Guwahati,66.2(60.63)
26/01/2008,Siliguri,65.57(56.43)
26/01/2008,Jalpaiguri,N.S.(N.S.)
26/01/2008,mjunction,
26/01/2008,Cochin,57.13(61.06)
26/01/2008,Coonoor,53.42(49.16)
26/01/2008,Coimbatore,50.06(50.06)
26/01/2008,Tea Serve,48.5(46.12)
19/01/2008,Kolkata,76.84(67.73)
19/01/2008,Guwahati,71.04(61.19)
19/01/2008,Siliguri,67.16(58.49)
19/01/2008,Jalpaiguri,N.S.(N.S.)
19/01/2008,mjunction,
19/01/2008,Cochin,59.08(60.24)
19/01/2008,Coonoor,52.58(48.96)
19/01/2008,Coimbatore,51.38(51.38)
19/01/2008,Tea Serve,48.04(46.76)
12/01/2008,Kolkata,79.82(69.4)
12/01/2008,Guwahati,73.97(61.11)
12/01/2008,Siliguri,68.17(59.3)
12/01/2008,Jalpaiguri,N.S.(N.S.)
12/01/2008,mjunction,
12/01/2008,Cochin,59.47(59.75)
12/01/2008,Coonoor,52.36(47.75)
12/01/2008,Coimbatore,50.27(50.27)
12/01/2008,Tea Serve,46.84(45.22)
05/01/2008,Kolkata,80.82(70.15)
05/01/2008,Guwahati,76.15(61.58)
05/01/2008,Siliguri,70.07(60.01)
05/01/2008,Jalpaiguri,N.S.(N.S.)
05/01/2008,mjunction,
05/01/2008,Cochin,57.91(57.64)
05/01/2008,Coonoor,51.69(48.11)
05/01/2008,Coimbatore,54.07(49.81)
05/01/2008,Tea Serve,46.75(45.12)
